1005	11366,9782
1006	10275,10214
1007	8233,7950,7665,7918,1908,710,7250,7759,8070,6287,7234,5834,6462,2345,8355,2987,7958,10833,3146,3635,12015,0,2540,2541,60,7683,6204,2794,8060,8838,7232,4520,3672,3683,7414,7982,384,8971,8973,8869,8771,7787,3662,240,8758,6503,11071,11360,61,9833,7023,11421,5658,8701,9918,10463,6700,1773,10617,7163,19,150,2307,7120,6777,6882,3685,3661,6776,6781,7524,7375,6773,6774,13410,6754,6778,6522,7682,3233,6734,11060,7668,9931,7681,9474,7869,5429,7679,11137,7680,11044,3367,11588,11039,11766,11838,7963,7969,3639,8278,7904,7601,7658,10821,6927,13454,520,3626,5716,6044,2090,8064,8197,8196,2883,2798,12068,7659,8351,11565,5891,1720,3837,2288,10231,8152,9051,10635,2311,6144,6744,8088,11325,2160,8422,10656,4904,48,12019,9053,10919,6925,10920,2800,672,5306,6237,11136,5290,10364,10977,6851,2314,10490,10493,10496,10485,2153,1394,1392,13127,442,7480,817,13010,10497,844,845,1383,846,4594,3188,2413,7285,8961,2269,671,1715,11754,6708,6766,2161,11757,5774,10488,8780,5978,117,7074,7062,5661,1509,13229,11017,12233,12544,2799,12232,11098,12543,2378,8831,1276,1367,9282,1376,13030,12153,5855,3523,8234,6068,5554,11844,3432,4089,11494,6133,6652,12460,5741,4929,11845,11840,10150,555,8787,3422,3412,3411,7449,7448,7065,10147,3236,2247,3471,11834,11832,2198,3218,12061,6756,4822,10999,6788,1935,11967,4285,12367,13509,647,6800,2012,615,12341,8045,3420,3419,11524,2013,13411,12934,3388,7335,7334,9298,10794,2199,2398,748,13408,4557,5778,11556,12064,10963,10844,13271,10506,12507,8198,8800,12078,10892,10739,7510,5470,7432,7113,10828,5236,6999,11461,7106,11462,3785,3329,4959,13195,10897,4960,12228,3053,2248,5014,1303,9371,7846,3498,3481,2776,12979,4945,6748,2777,5521,3503,11939,4535,1091,11492,4944,5447,12077,1774,11940,3179,5443,8815,1009,2775,2911,9841,12231,12075,12230,1705,4537,4538,8016,9194,8986,3046,1022,4534,7142,9360,9356,2774,4536,11358,353,1395,11745,7816,1654,9,1651,7811,8,7812,11115,11521,4616,10564,99,7970,2655,4545,8846,1133,2001,2780,6749,2075,8148,3478,4575,8128,4788,8094,3151,7320,4784,4786,4787,8176,4783,6901,4785,6900,8024,7315,7329,10693,11135,3366,8956,8804,12970,9268,1136,3638,2933,13591,13583,3900,2,6678,13335,11420,6314,12340,10390,2242,11508,1716,739,13491,3101,11525,5613,10,6633,6811,3167,839,1964,7721,10422,371,3844,7849,3384,11023,10733,6367,12072,3215,12818,11878,3400,8112,11566,682,11950,872,7527,13337,13336,12234,3396,9592,1856,3630,12882,11748,10376,7975,8433,3035,11568,6558,3676,10251,12476,5281,7403,5392,8346,10176,4686,815,10377,7017,5557,6149,7399,13466,3291,13313,5508,2238,12764,3034,11762,10233,3022,5296,372,6966,761,4949,7972,6902,5457,811,8127,10320,3292,2795,11985,7277,5384,5431,8801,7279,7274,7276,13106,11638,5456,6997,10507,8208,5108,7278,5527,13053,7977,7973,7976,12831,13414,7275,8125,7280,10247,12366,8124,8760,2796,4789,196,10375,8123,8126,9002,11567,11579,6215,5537,1775,13432,5482,39,11846,620,47,5122,3064,2853,11161,9155,5245,13167,6280,10249,11094,4681,11695,3642,4956,8921,4430,3688,8923,5121,5120,5119,5172,4810,4356,4532,6217,5034,10286,11191,10248,5550,591,9780,9121,9829
1008	8233,3591,6971,6904,6804,13523,13182,2192
1009	7665,7294,4625,1292,5917,6628,5914,10922,10294,10293,10338,10339
1010	8233,7250,3702,11631,9561,3746,9492
1011	2895
1012	8233,7918,1908,11055,710,6287,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,11491,12301,7234,6462,579,11227,10994,11043,9195,6850,11179,7610,11395,2113,11380,6880,1140,2479,12052,2461,8313,9058,1199,11370,11401,674,4398,1837,10774,10615,10775,12106,10254,10253,7176,5663,12714,7238,4852,9161,3546,10132,10133,3547,2404,1318,9227,9686,121,12523,1753,12975,7453,12974,11082,8682,126,4192,1445,1290,10131,4348,4050,9215,11595,1489,11371,11402,784,2097,10717,10537,8882,9489,9230,1449,5350,5428,4191,4190
1013	5785
1014	8233,7250,3702,11631,9561,3746,9492
1015	7918,1908,11055,710,7759,8070,6287,7234,8355,2987,7958,10833,3146,11419,0,2540,2541,60,7683,2583,2794,8060,8838,7232,3672,7414,384,8971,8973,8869,8771,7787,3662,240,5658,9918,10463,1773,19,150,7120,3685,9474,7969,10821,8064,8197,8196,8351,5891,2288,9051,8088,12019,6925,6851,442,7480,4585,8095,8129,4594,3188,9571,2413,2269,8780,5978,117,9715,7074,7062,5661,865,6456,1509,5316,13229,11017,12233,12544,12232,12543,8831,1367,9282,1376,5855,4918,3523,8234,6068,5554,11844,3432,4089,11494,6133,6652,12460,5741,4929,11845,11840,10150,555,8787,3422,3412,3411,7449,7448,7065,10147,3236,2247,3471,11834,11832,2198,3218,4241,12061,6756,4822,10999,4920,6788,1935,11967,12367,13509,647,6800,12341,13263,75,9839,8045,3420,3419,12462,11524,13411,12934,3388,7335,7334,9298,12494,2199,748,13408,4557,11556,13309,12064,10724,10963,10844,13271,10506,12507,4277,8198,8800,12078,10892,10739,7510,5470,7432,7113,5236,12480,6999,4767,11461,7106,11462,3785,3329,4959,13405,13195,10897,4960,12228,4782,3053,2248,5014,1303,9371,7846,3481,2776,5325,4945,2777,9454,5521,3503,10409,4535,1091,11492,4944,5447,12077,1774,10989,3179,5443,8815,12271,1009,2775,4766,2911,9841,12231,4768,12075,12230,1705,4537,4538,8016,9194,8986,3046,1022,4534,7142,9360,9356,2774,4536,11358,353,11745,1654,9,1651,8,727,4919,6086,5032,4888,5531,12200,5733,4889,12073,6857,6996,3289,12637,3290,4730,13481,12076,11688,9557,9417,8922,9779,7729,9299
1016	10373
1017	3662,11523
1018	6471,3505,3988
1019	10352
1020	6176
1021	5834,6462,60,3963,9997,389,566,11463,7143
1022	2943,298
1023	3636,2629,9955,9726,10667,9613,11365,311,10761,3666,12012,13093,9456,10323
1024	9073
1025	8233,7420,1908,710,8070,11146,3832,7958,11419,3683,7586,11421,8331,1713,7618,3011,6001,1773,8349,7890,11118,10164,6179,9997,7273,7836,9685,13398,6067,8721,1732,3864,11022,5970,8120,6304,10709,10719,8723,6763,4149,10123,8293,1955,9301,4150,3977,13592,10011,12094,946,7009,7747,881,11707,6924,891,6610,1886,11598,2084,1941,1956,13148,10114,10111,3622,9890,11539,10003,4154,9441,11705,2112,6393,5791,6394,1841,1485,1825,11720,1471,7613,11722,9971,11724,1469,6246,6171,7061,3274,8383,8378,9876,2064,10576,8379,8388,8386,4892,7242,8087,8001,8310,791,3884,8308,10161,11172,10160,8203,1271,11177,11409,11175,9107,1650,1644,1645,7248,11330,11704,11344,11343,100,8163,1122,7121,11272,5418,3901,9163,6289,7752,9904,11833,5736,7117,3066,1703,2163,9903,10805,11982,1701,1159,9112,9968,5007,6967,12466,13455,10163,8312,3255,9784,8283,8282,11758,3256,5107,2488,2321,7293,8281,9192,10357,1408,11174,11173,9160,11969,3081,12521,3381,6091,6539,4002,4559,4061,11408,4563,10762,9551,11741,7244,3549,11942,10985,3080,5731,5730,5729,2053,10721,9403,2347,2067,10555,6572,3239,9655,7579,3157,13147,7085,7440,11464,5685,7321,4763,3950,10458,7640,5966,9524,3449,11884,5739,174,7519,5740,9110,8899,10282,3238,12721,11449,11445,9191,9481,11471,10281,9213,12719,11714,5006,12723,12722,2051,1070,2430,12718,12724,6383,9970,10165,12720,2208,6658,11446,1067,2843,9969,6659,6040,584,6041,10106,4001,9159,1658,1657,1646
1027	8355,2805,9900,9901,9898,9899
1028	8233,3591,11872,4914,8840,1112,3189,5843,12246,10788,12355,3703,3706,3587,13243,8906
1030	10464,8879,9611
1031	8784,8783
1032	7918,1908,11055,710,7759,8070,6287,7234,8355,2987,7958,10833,3146,11419,0,2540,2541,60,7683,2583,2794,8060,8838,7232,3672,7414,384,8971,8973,8869,8771,7787,3662,240,5658,9918,10463,1773,19,150,7120,3685,9474,7969,10821,8064,8197,8196,8351,5891,2288,9051,8088,12019,6925,6851,442,7480,4585,8095,8129,4594,3188,9571,2413,2269,8780,5978,117,9715,7074,7062,5661,865,6456,1509,5316,13229,11017,12233,12544,12232,12543,8831,1367,9282,1376,5855,4918,3523,8234,6068,5554,11844,3432,4089,11494,6133,6652,12460,5741,4929,11845,11840,10150,555,8787,3422,3412,3411,7449,7448,7065,10147,3236,2247,3471,11834,11832,2198,3218,4241,12061,6756,4822,10999,4920,6788,1935,11967,12367,13509,647,6800,12341,13263,75,9839,8045,3420,3419,12462,11524,13411,12934,3388,7335,7334,9298,12494,2199,748,13408,4557,11556,13309,12064,10724,10963,10844,13271,10506,12507,4277,8198,8800,12078,10892,10739,7510,5470,7432,7113,5236,12480,6999,4767,11461,7106,11462,3785,3329,4959,13405,13195,10897,4960,12228,4782,3053,2248,5014,1303,9371,7846,3481,2776,5325,4945,2777,9454,5521,3503,10409,4535,1091,11492,4944,5447,12077,1774,10989,3179,5443,8815,12271,1009,2775,4766,2911,9841,12231,4768,12075,12230,1705,4537,4538,8016,9194,8986,3046,1022,4534,7142,9360,9356,2774,4536,11358,353,11745,1654,9,1651,8,727,4919,6086,5032,4888,5531,12200,5733,4889,12073,6857,6996,3289,12637,3290,4730,13481,12076,11688,9557,9417,8922,9779,7729,9299
1033	1908,710,6287,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,10833,7286,6396,6714,8172,7272,7982,13419,12312,3138,5538,11869,322,3136,5346,1757,3026,4485,1959,12636,8066,9852,8364,7990,8178,12618,12887,11561,11676,11664,12349,12573,8179,8000,1326,354,443,12906,8363,3132,5584,11636,4478,4189,1529,1530,12907,321,8974
1036	12461,5053
1038	8355
1039	8233,3591,11872,4914,8840,1112,3189,5843,12246,10788,12355,3703,3706,3587,13243,8906
1040	6471,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051,809
1041	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051
1043	156
1044	2987,3187,3009,5923,3816,3789,6623,4512,5918,12257,5920
1045	8172,11121,6324,6325
1046	8070,11419,8235,7881,1176,7886,6938,5686,6830,2787,2802,2801
1047	6503,2312,2309,8711,3107,395
1048	4124
1049	8695
1050	1573,45,1585,10484,2784,7777,7780,6381,1580,4270,4015,6503,9647,10462,19,6119,10851,8290,10708,3634,8716,6279,8909,697,2494,4036,7877,10698,6182,4295,12870,3964,9116,10483,11348,6968,10845,3798,468,5649,5905,9792,11351,4413
1051	7250,8780,12730,12056,6373,6087,13049,11742,12005,12004,11749,6374,7723,10903,3375,847,10855,9769,1866,13211,10902,1872,3733
1052	8233
1053	1412,1411
1054	6302,7420,1908,11055,710,7759,8070,6287,2560,11146,1573,45,1585,10484,2784,7777,7780,1580,11491,12301,3019,2508,7935,7947,3286,10833,4550,3635,11419,5643,7940,447,9675,5770,10455,3916,412,5749,7683,6204,11227,10994,11043,9195,2595,3672,5975,6156,6396,7466,6714,7930,3067,7272,6579,6340,6328,2305,3037,8945,7971,470,3918,8731,6164,4138,142,4113,8732,11071,3112,3122,6783,6745,2098,4045,1811,473,4022,696,3571,9647,533,11360,3968,7586,484,9466,11216,11268,6574,9307,415,11269,10684,10462,8177,10464,6685,1713,6365,9439,3015,8939,1177,7618,1349,8927,8941,418,2188,8954,835,4139,3995,354,8042,4561,3059,5072,8757,6305,4760,7523,12346,4800,6723,9643,6724,3102,9294,9440,6130,3946,9660,10617,386,6952,2505,6008,6120,385,6943,13146,131,6441,511,6129,2424,7291,10841,10676,12302,6593,8789,3318,2416,5678,9308,416,10868,663,1347,1267,7539,7538,8038,1441,6295,3325,7823,9831,1582,7931,6309,3156,11150,6311,9323,6353,6310,3522,2429,9425,6578,42,1085,6445,2626,6709,9145,6915,9178,1274,2367,7296,9261,11591,6914,9767,2819,7832,7892,7120,3685,725,2594,9474,724,6614,10015,3792,3770,517,8786,3682,286,3665,10707,10705,10469,3942,10470,10706,10116,5626,5003,3877,5996,5611,2975,4611,12855,6175,5624,4622,9245,7467,6119,7100,7500,10156,10385,10851,2322,1287,10384,7495,2093,7486,7445,1334,1321,11186,10959,7428,11131,8012,9032,3786,9051,461,3827,10616,12303,1656,1655,7829,7501,3276,3110,3123,11327,3124,2341,11164,1506,7442,2109,7834,13009,8370,8251,276,8252,8404,277,2124,8300,8298,8863,8297,8837,8236,8861,13295,8299,137,13296,9398,859,13297,13294,2015,8296,13203,12642,13202,5054,1949,7978,10835,10834,622,6987,4577,2571,7824,7037,6657,8255,4543,8750,1071,6282,769,10480,10479,9297,9132,4269,10482,1346,2168,7762,4,7934,3397,781,7177,228,11334,6003,6796,2647,11336,3882,11333,11255,9376,2038,2510,456,2640,2506,8360,9114,12756,4981,10157,9082,1847,11329,1843,7254,9510,2866,1106,9690,9692,11455,2906,10105,8165,9695,9689,9043,9691,12452,9696,1026,9525,13479,9694,9693,9386,9385,3677,11215,8210,11193,11456,1950,11459,11458,7827,11117,3006,6193,537,2294,6207,2103,13205,2362,1467,1888,5337,1718,5336,711,9513,2105,1873,1717,9514,5335,10757
1055	435,7871,4489,10743,12342,5782,842,3961,4458,5916,8917,7534
1056	11041,11786
1057	12977,1255
1058	7157
1059	7707,12657,7162,13262
1060	6503
1061	3662
1062	11021,1470,1109,8049
1063	5963,10548,2290
1064	7250,11678
1065	2077,934
1066	11107,11100,11103
1067	7411,83,8902,1327,1328
1068	7420,11055,6575,8896,1975,963,3948,10124,11496,1084,5987,7932,9104,9105,673,12523,3786,6429,13138,10881,3803,3588,5959,5004,11580,5008,5798,6474,12920
1069	7232,11367
1070	10881
1071	43
1072	2405,3501,3052
1073	1015,1016,5647
1074	7420,7250,8070,2560,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,11491,7234,5834,6462,7921,7947,3591,11018,4015,5643,579,4567,9090,6850,9089,9075,11179,7610,11395,2113,8915,455,11380,6880,1140,972,12052,2461,1055,8313,4130,7070,2179,3965,3966,1095,9087,9058,1199,11370,11401,178,6517,10529,3963,3011,11681,6284,7894,1905,4132,9847,4047,2358,3851,6831,4473,11874,5366,1153,3651,4233,3939,3857,11530,10528,6012,8764,6350,6490,11710,463,11008,4230,5813,9785,610,480,10456,3013,2100,545,2602,8410,2187,6342,10800,10799,7036,2401,12706,7808,4245,1814,12157
1075	7420,7250,8070,2560,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,11491,7234,5834,6462,7921,7947,3591,11018,5643,579,4567,9090,6850,9089,9075,11179,7610,11395,2113,8915,455,11380,6880,1140,972,12052,2461,1055,8313,4130,7070,2179,3965,3966,1095,9087,9058,1199,11370,11401,178,6517,10529,3963,3011,11681,6284,7894,1905,4132,9847,7001,4047,2358,3851,6831,4473,11874,5366,1153,3651,4233,3939,3857,11530,10528,6012,8764,6350,6490,11710,463,11008,4230,5813,9785,610,480,10456,3013,2100,545,2602,8410,2187,6342,10800,10799,7036,2401,12706,3699,4405,10556,1780,7808,8822,6418,4245,12670,12707
1076	7759,3019,2987,3591,4550,119,497,3916,412,5749,5896,435,4520,6971,5975,178,3918,4113,473,7023,418,6904,6804,7273,6913,7522,8721,3864,3629,1421,4571,13030,6942,12153,3944,5750,4042,6584,4141,3996,472,12738,4562,4060,115,12935,12820,12402,4570,411,5968,6330,6329,6132,6344,6341,4517,4518,5944,3246,6387,13529,6386,2976,954,13448,5820,1980,4014,6177,4114,5927,7338,3063,3947,6269,3953,4912,160,4228,251,7684,425,3972,6030,6603,175,6601,1978,6594,6737,6606,4021,5801,4304,5800,4471,12310,1924,2071,12267,2099,6604,6605,8044,4734,9179,9186,9185,4226,9180,9184,9181,9183,5665,9187,9182,12152
1077	10829
1078	7420,1908,710,6287,9741,5940
1079	2597
1080	3146,2540,2541,2583,2794,8060,8838,5658,9918,10463
1081	3168
1082	8349,1732,11022,10709,2084,1941
1083	5558,10221,500,3288,812,7346,10184
1084	1837
1085	6205
1086	8233,7918,1908,11055,710,6287,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,11491,12301,7234,6462,579,11227,10994,11043,9195,6850,11179,7610,11395,2113,11380,6880,2479,12052,2461,8313,2179,9087,9058,1199,11370,11401,674,4398,1837,10774,10615,10775,12106,10254,10253,7176,5663,12714,7238,9161,3546,10132,10133,3547,2404,1318,9227,9686,121,12523,1753,12975,7453,12974,11082,8682,126,4192,1445,1290,10131,4348,4050,9215,11595,1489,11371,11402,9229,11825,784,2097,10537,8882,1449
1087	8233,7950,6302,7665,7420,7918,1908,11055,710,7250,7759,6287,2560,11146,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,11491,12301,3019,2508,8355,7935,7947,3832,3286,10833,11018,4015,4550,3146,10568,3635,5643,7940,447,9675,5770,10455,3916,412,5749,7683,6204,11227,10994,11043,9195,13514,6495,2595,5975,6156,6396,7466,948,6714,7930,8172,3067,7272,7982,13419,12312,6579,6340,6328,2305,3037,467,8945,7971,470,240,8758,3918,8066,8731,6164,4138,142,4113,8732,11071,8364,3112,3122,7990,8178,12887,6783,6745,2098,12349,4045,1811,473,4022,696,11121,3571,9647,533,8179,11360,3968,7586,484,9466,11216,9849,11268,6574,9307,8000,415,11269,1326,10684,10462,8177,10464,6685,6365,9439,3015,8939,1177,6589,1349,8927,8941,418,2188,8954,835,1143,4139,7581,3995,354,8042,12108,4561,3059,5072,8757,6305,4760,2596,7523,12346,4800,6723,9643,6724,3102,9294,9440,6130,3946,9660,10617,386,6952,2505,6008,6120,385,6943,131,6441,511,6129,2424,7291,10841,10676,12302,6593,8789,3318,2416,5678,9308,416,10868,663,1347,1267,7539,7538,8038,1441,6295,3325,7823,9831,1582,7931,6309,3156,11150,6311,12053,9323,6353,6310,3522,2429,9425,6578,42,1085,6445,2626,6709,9145,443,6915,9178,1274,2367,7296,9261,11591,6914,9767,12826,2819,7832,7892,6029,725,8713,2594,724,5853,3027,6725,10015,10914,3792,3770,6527,517,8786,3682,286,3665,5409,5349,11097,10707,10705,4818,10469,3942,5265,10470,10915,5247,10706,718,13585,10116,5626,5003,108,3877,5996,2289,5611,2975,4611,4132,12855,6175,5624,4622,9245,7467,6119,8363,7100,6717,12782,2590,7500,6557,10156,10385,9506,5584,11636,9379,6836,10851,5081,2322,9508,1287,10384,2904,7495,11537,2093,7486,4478,309,308,7445,1334,1321,9380,11186,10959,7428,11131,8012,9032,603,4189,13516,13515,12199,12198,12113,12112,3859,3858,2830,936,3786,940,939,938,7001,12118,13510,12002,2512,1514,12000,11997,1048,937,2847,12001,11998,2140,11995,11993,11991,11273,2850,1243,5875,10547,11996,11994,11992,11999,13588,7230,1423,9711,9708,7556,4153,7247,9712,9709,8703,6768,1899,1104,9706,9704,9702,2832,2834,9707,9705,9703,9710,684,13122,2824,2826,2231,2835,9446,2828,2825,2827,9452,1766,9083,2829,6178,9084,6921,2831,1001,2833,4038,7727,9754,8943,9755,8684,577,8683,3039,3038,578,7385,9618,6014,8720,8719,9437,334,1020,335,1280,10117,8718,10118,461,3049,5676,7557,305,5677,1636,9098,3827,8408,12116,2837,3004,7957,4540,3097,2838,10616,6851,7477,2836,7983,7954,6478,7955,1241,10523,1529,1530,6950,538,12907,1242,6735,6736,1154,12303,12110,13593,11437,1656,1655,7829,532,12479,7480,10237,10932,3276,3110,3123,11327,8200,3124,2341,11164,1506,7442,12801,2109,7834,368,519,3210,3911,13364,2582,5304,3426,3383,13009,2603,8251,8252,6498,7553,8393,7701,8300,8298,2339,8297,8837,8236,11389,13295,8299,13296,859,13297,13294,2015,8296,2190,5054,2886,2840,2915,2870,3951,3020,89,5824,12423,5986,6803,165,5883,13449,7533,7343,1087,10835,10834,4796,622,1148,6987,9526,280,281,279,6770,2571,7824,8680,902,7418,8367,7037,349,6911,13553,7457,6657,1173,8255,3429,8052,4543,3111,8750,7993,7455,6273,1071,2608,6282,769,10480,8054,12748,7625,10479,12795,10865,7994,8984,310,4210,9297,9132,4269,10482,11133,1346,1417,2168,9819,7762,4,8729,8411,4525,5714,3108,7040,527,11670,6419,283,5957,3585,5956,3586,534,7567,6852,12067,1882,569,10475,10904,3853,8752,38,5947,8097,11352,6489,6590,10136,224,12505,9418,1991,1677,2903,3912,6611,4214,680,679,1723,4360,2877,10110,6706,7512,3865,2510,7893,1131,8983,8155,5719,252,729,7024,4617,1401,681,10450,5009,8371,3841,2538,9384,12414,585,1628,3486,146,4496,10473,971,1627,2548,788,2216,2782,2977,978,8425,10957,9445,1626,9834,11436,4106,4472,982,2754,4419,2985,728,7560,8091,1593,7513,2756,3287,9563,10870,8108,9517,10715,6625,11429,4203,12797,1266,8113,1026,12641,10472,8081,11341,9798,9276,602,7979,11340,1011,8736,9773,8107,9312,1418,1539,1950,606,7443,8886,9774,2167,2568,4140,7819,7,1643,7779,8417,10993,6662,8258,1891,11042,7384,4412,4411,4409,4408,13396,7389,10256,8965,2085,2592,4105,9665,8109,6818,2547,1638,1947,1648
1088	11146,7023,11129,3106,5939,10611,2197,8774,7039,9753,2070,9740,11029,2039,11184
1089	10464,8879,9611
1090	10033
1091	12502,13281,4185
1092	11055,720,2081
1093	4520,3903,4473,249,4327,4382,166,4282,4406,4417,4514,4448,4422,4414,4340,172,4357,4253,4418,4249,11,4381,4157,4380
1094	7163,7892,6913,6089,9413,10699,7304,6937,9668,995,227,2542,6981,999,2532,6567,5532,12619,10777,10860,12598,12599,11171,5180,8687,1014,9432,12996,13160,11751,9031,11660,11219
1095	2312,2309,12457
1096	4470,4274,4468,4350,97
1097	7665,8355,4015,7693
1098	6471,3505,3988
1099	12593
1100	4533,4146,10703,10198,4539,1075,7358,12983,7368,13580,10449
1101	6428,6165,3663
1103	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051,809
1104	7665,7420,2560,8896,12301,10778,11018,11496,1084,5987,7932,9675,9104,9105,10455,7286,948,13419,12312,3138,5538,467,11869,322,3136,5346,1757,3026,4485,1959,12636,6517,7027,9852,12618,11561,11676,11664,12573,9849,3990,8981,1143,7581,12053,12826,12906,4503,8223,3131,1088,7604,2904,3145,8972,6406,6468,1880,2060,1051,7807,12526,4799,5113,4464,4462,4463,4856,7481,1163,4635
1105	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,6940,809
1106	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051,809
1107	3078,3575,6073,10838,6265,13436,7405,10727,7404,11201
1108	7583,5783,1348
1110	8355,2132
1111	7382,6715
1112	7604,10438,2366,13174,13164,13186,11258,11383,4582,605
1113	7665,4015,3577,7744,3818,1233,3530,3162,3532,3531,3529,2470,2472,6170,2460,3528,4053,2455,5707,5708
1114	3077,7002
1115	7918,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,2595,1837,7983,8200,8184,12539
1116	8233,6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051,11041,11786,6401,3154,6853,670,8156,1925,9254,1221,8158,1219,1220,8157,9863,12172,301,1926,3209,304,300,303,10373,9892,6629,2136,189,191,186,194,5110,195,246,12781,5310,4841,4843,187,4842,7517,12852,905,904
1117	776,10394,12579,12577,8343,12578,317
1118	7981,10816,10172,8868,10836,10634,10631
1119	7918,8195,3298,12099,11205,11204,8827,13437,9609,11153,11154,11397
1120	7935,9061
1121	7250,6498,3369,11081,11058,12294,9879,3921,8710,10024,10025,4310
1122	1908,710,6287,6575,1975,963,3948,10124,450,7232,6576,1752,13427,9368,11317,10786,6528,13426,13552,5545,337,6235,11194,7283,8876,1823,10069,10626,12138,12055,13023,3815,12803,7728,12439,6430,12432,12196,2384,7128,13482,4387,12164,13008,12123,9060,2229,2940,7267,7261,7263,7260,7266,8643,8477,2444,3813,7268,7264,7269,3830,3829,7265,8617,8550,8646,8652,1079,7262,8455,8490,8488,8577,8547,8602,2709,2677,2699,2711,2724,2683,8598,8465,8563,8538,8510,8608,8666,8568,8542,8588,8537,2697,2693,2708,8665,8619,8536,8647,8514,8460,8570,8473,8624,8469,8495,8457,8609,8466,2728,2723,2726,2705,8498,8581,8569,8614,8454,8601,8633,8478,8528,2691,2698,2685,8531,8605,8463,8555,8637,8546,8604,8618,8656,8543,8497,8526,8621,8558,8483,8486,8571,8574,8507,8632,8616,2713,2722,2679,2687,2719,2703,2702,8593,8589,8505,8552,2701,8638,8482,8629,8594,8641,8517,8654,8553,8541,2688,2692,2733,8661,8583,8628,8530,8640,8506,8504,8653,8501,8456,8503,8663,1329,8634,2710,8631,8596,8573,8489,8603,2736,2686,2720,2694,8620,8572,8655,8591,8529,8500,8600,8462,8480,2689,8511,8470,8487,8660,8475,8582,8548,8599,8549,8479,8623,8521,8642,8584,8564,8527,8485,2700,2678,2712,8645,8612,8597,8627,8611,8557,8565,8551,8461,8509,8491,8658,8494,8649,8464,8630,8644,8532,8607,8626,8508,8657,8664,1330,8496,8468,8648,8471,8562,2707,8453,8492,8499,8625,8651,8587,8576,8458,2696,8448,8540,8650,8639,8592,8575,8524,8613,8539,8560,8590,8472,8450,8566,8586,2718,8636,8635,8525,8474,8579,8513,8544,8545,8559,8449,8484,8493,8451,8585,8659,2684,8520,8561,2704,8580,8502,8519,8622,8522,8533,8615,8606,8476,8459,8610,8452,8567,8662,8467,2729,8595,8554,8523,8515,8518,8516,2690,8481,2706,2716,2730,8578,2737,2735,2731,2717,2732,8556,2681,2680,2682,8535,2695,8534,2721,8512,2715,2714,2727,2725,2734,2942
1123	7918,3662
1124	11041,11786
1125	2345,3635,2572,2567,3653,3935,1829,1744,2507,6534,3596,1660,1639,1653
1126	7722,13502
1127	7250,113,7310,5907,7771
1128	5669,10779
1129	12593
1130	2914
1131	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051,809
1132	6977,7521,7096,921
1133	140,3981
1134	12814,12810
1135	6065,5858,13121,13120,3574,3573,3580,6066,4528,2078,5483
1136	4571,12805,9496
1138	8721,3864,13592,12094,9890,11539,2112,6393,6394,1841,1485,1471,1469
1139	6566,4032,7340,9056,1504,1432,1490
1140	10031,6206
1141	6629,2136,189,191,186,194,5110,195
1142	2620,7394
1143	11055,7759,10833,119,10821,8064,8197,8196,7237,6021,12050,1729,6790,12610,6792,1156,9576,2566,12481,3392,12779,10610,1281,13189,12766,2027,12363,9509,12134,2420,12939,6549,84,218,4899,1426,10909,7290,2319,1251,1420,581,12136,1273,1272
1144	8233,3908,3907,7590,6470,945,1719,8246,9670,8931,13204,2812,1933,2041,8405,2979,11089,13420,11088,12403,623,609,13282
1146	10074,10960,8920
1147	1713,7618,13146,6813,12303,6264,1960,8119,8209,8205,8202
1148	8355,776,772,7873,5582,5581,90
1149	7232,11367,11510,11511,11515,11513,11512,10735,2675,2674
